-112.397033086615,46.38942435921791,
 -112.399381494881,46.38776614507431,
 -112.403913351284,46.3869419151592,
 -112.405344267051,46.3831976013369,
 -112.408458790807,46.3814466617418,
 -112.409607938624,46.3813072421453,
 -112.4108734573,46.3800548778805,
 -112.41233948212,46.3796022847906,
 -112.412904926853,46.37870993088251,
 -112.417302248908,46.37735209697231,
 -112.41681632355,46.37384034802591,
 -112.414749418659,46.3718940374573,
 -112.420812100079,46.37088329541361,
 -112.423858750162,46.3688654873843,
 -112.423591221688,46.3677991795333,
 -112.427701863587,46.363729158806,
 -112.426163646503,46.357598823265,
 -112.426929795321,46.3575057425634,
 -112.427179105937,46.35692607111001,
 -112.429476997966,46.3566468628732,
 -112.430109431122,46.35602100141641,
 -112.431258623838,46.3558813454722,
 -112.433404262711,46.3534230271093,
 -112.435252578651,46.3529236649344,
 -112.435884921545,46.352297783591,
 -112.436516641347,46.3516716016841,
 -112.436315893819,46.3508719317378,
 -112.438048770343,46.3514853231008,
 -112.441112494312,46.3511127764663,
 -112.442012422523,46.3515527187764,
 -112.444377544044,46.3515397478871,
 -112.44489385336,46.3520259628085,
 -112.450255705065,46.3513736452064,
 -112.451969971877,46.3503413258669,
 -112.45128147852,46.3460303448704,
 -112.451463028882,46.34518416593189,
 -112.452162036608,46.3448243984674,
 -112.450688953689,46.3389612222184,
 -112.451254053787,46.3380687531658,
 -112.4510344447,46.3356236731772,
 -112.450048915383,46.3332714578722,
 -112.453590887715,46.33009386578281,
 -112.453706026073,46.3289814953766,
 -112.457869182152,46.3298476589597,
 -112.461764563025,46.3296479533512,
 -112.463162106311,46.3289283455247,
 -112.46476012142,46.3290083718577,
 -112.466483110761,46.3342915203699,
 -112.469115732589,46.33534424030171,
 -112.469766779056,46.3363636996614,
 -112.471116042418,46.33702299715841,
 -112.471920483157,46.3402209810029,
 -112.471222173755,46.3405807699939,
 -112.471738688015,46.3410672381625,
 -112.488337620202,46.33959288888511,
 -112.492454625269,46.3418373403268,
 -112.494368777004,46.3416037759389,
 -112.494617436617,46.3410240086334,
 -112.495383296921,46.34093054849111,
 -112.496867832847,46.34212294355731,
 -112.49884904257,46.3421554682785,
 -112.501193844666,46.3404960417183,
 -112.500367501258,46.3356528360391,
 -112.503209026512,46.3328335006718,
 -112.503323335249,46.33172107963491,
 -112.504021376495,46.3313611358501,
 -112.503752707771,46.33029510297341,
 -112.504834129058,46.32988833718601,
 -112.505351336945,46.33037458951531,
 -112.508480876709,46.3302670652577,
 -112.509696644488,46.3303932591165,
 -112.510213892064,46.3308794937438,
 -112.512194864986,46.33091219413521,
 -112.512329175208,46.3314448367058,
 -112.513162103061,46.33161777772241,
 -112.513498134989,46.3329502949592,
 -112.515345273651,46.3324498790344,
 -112.517937198258,46.33021048175591,
 -112.524129494731,46.3297282199928,
 -112.525613671785,46.33091995796681,
 -112.526017209305,46.3325189424808,
 -112.528267744209,46.3336169620417,
 -112.531397412111,46.3335089099693,
 -112.533332487972,46.3349201807488,
 -112.532975284585,46.33194227060109,
 -112.535882129027,46.32938921480871,
 -112.536063071514,46.3285429014399,
 -112.537909487821,46.3280426122878,
 -112.538271321018,46.32634998723721,
 -112.539419769267,46.3262094334708,
 -112.542460742618,46.3241892468882,
 -112.543520699254,46.32213642778561,
 -112.543566474223,46.32075758861861,
 -112.544895619654,46.31977068928791,
 -112.545009113492,46.31865791410521,
 -112.548747737635,46.31627741762191,
 -112.548343843454,46.3146789467396,
 -112.551720626146,46.31399060831251,
